"동별","독거노인별","성별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"망원1동","저소득노인","계","독거노인현황(성별)","","","26","48","87","24","46","47","48","63","18","24",
"망원1동","저소득노인","남","독거노인현황(성별)","","","10","17","40","6","9","9","15","19","4","7",
"망원1동","저소득노인","여","독거노인현황(성별)","","","16","31","47","18","37","38","33","44","14","17",
"망원1동","일   반","계","독거노인현황(성별)","","","553","534","473","757","625","486","576","592","661","646",
"망원1동","일   반","남","독거노인현황(성별)","","","158","151","112","195","178","130","152","144","164","156",
"망원1동","일   반","여","독거노인현황(성별)","","","395","383","361","562","447","356","424","448","497","490",
"망원2동","합계","계","독거노인현황(성별)","","","474","492","532","548","621","659","671","686","720","729",
"망원2동","합계","남","독거노인현황(성별)","","","122","130","145","142","161","173","167","172","187","193",
"망원2동","합계","여","독거노인현황(성별)","","","352","362","387","406","460","486","504","514","533","536",
"망원2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","56","57","54","75","72","121","153","142","159","173",
"망원2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","9","11","14","21","24","34","45","41","52","56",
"망원2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","47","46","40","54","48","87","108","101","107","117",
"망원2동","저소득노인","계","독거노인현황(성별)","","","25","23","21","52","36","27","29","43","18","27",
"망원2동","저소득노인","남","독거노인현황(성별)","","","7","5","4","18","10","8","7","14","4","9",
"망원2동","저소득노인","여","독거노인현황(성별)","","","18","18","17","34","26","19","22","29","14","18",
"망원2동","일   반","계","독거노인현황(성별)","","","393","412","457","421","513","511","489","501","543","529",
"망원2동","일   반","남","독거노인현황(성별)","","","106","114","127","103","127","131","115","117","131","128",
"망원2동","일   반","여","독거노인현황(성별)","","","287","298","330","318","386","380","374","384","412","401",
"연남동","합계","계","독거노인현황(성별)","","","458","462","466","474","611","520","520","546","567","579",
"연남동","합계","남","독거노인현황(성별)","","","117","121","120","122","164","150","376","171","172","171",
"연남동","합계","여","독거노인현황(성별)","","","341","341","346","352","447","370","144","375","395","408",
"연남동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","65","67","50","69","68","76","83","99","113","118",
"연남동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","11","12","10","12","14","19","53","31","38","44",
"연남동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","54","55","40","57","54","57","30","68","75","74",
"연남동","저소득노인","계","독거노인현황(성별)","","","9","21","97","29","31","24","24","39","20","31",
"연남동","저소득노인","남","독거노인현황(성별)","","","1","4","24","5","5","8","17","14","7","12",
"연남동","저소득노인","여","독거노인현황(성별)","","","8","17","73","24","26","16","7","25","13","19",
"연남동","일   반","계","독거노인현황(성별)","","","384","374","319","376","512","420","413","408","434","430",
"연남동","일   반","남","독거노인현황(성별)","","","105","105","86","105","145","123","306","126","127","115",
"연남동","일   반","여","독거노인현황(성별)","","","279","269","233","271","367","297","107","282","307","315",
"성산1동","합계","계","독거노인현황(성별)","","","622","538","521","542","637","606","806","679","720","729",
"성산1동","합계","남","독거노인현황(성별)","","","173","157","152","156","200","178","251","191","205","206",
"성산1동","합계","여","독거노인현황(성별)","","","449","381","369","386","437","428","555","488","515","523",
"성산1동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","89","94","91","138","120","121","132","211","168","158",
"성산1동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","26","34","33","52","49","52","59","89","70","59",
"성산1동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","63","60","58","86","71","69","73","122","98","99",
"성산1동","저소득노인","계","독거노인현황(성별)","","","29","32","31","35","31","29","27","37","23","30",
"성산1동","저소득노인","남","독거노인현황(성별)","","","3","10","9","10","6","6","7","13","6","13",
"성산1동","저소득노인","여","독거노인현황(성별)","","","26","22","22","25","25","23","20","24","17","17",
"성산1동","일   반","계","독거노인현황(성별)","","","504","412","399","369","486","456","647","431","529","541",
"성산1동","일   반","남","독거노인현황(성별)","","","144","113","110","94","145","120","185","89","129","134",
"성산1동","일   반","여","독거노인현황(성별)","","","360","299","289","275","341","336","462","342","400","407",
"성산2동","합계","계","독거노인현황(성별)","","","1167","1313","1353","1412","1513","1596","1669","1799","1870","1928",
"성산2동","합계","남","독거노인현황(성별)","","","254","310","311","323","349","363","379","421","448","475",
"성산2동","합계","여","독거노인현황(성별)","","","913","1003","1042","1089","1164","1233","1290","1378","1422","1453",
"성산2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","227","261","234","413","438","517","578","643","721","795",
"성산2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","68","196","78","99","115","132","151","169","190","202",
"성산2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","159","65","156","314","323","385","427","474","531","593",
"성산2동","저소득노인","계","독거노인현황(성별)","","","114","112","125","75","167","57","81","153","65","115",
"성산2동","저소득노인","남","독거노인현황(성별)","","","15","83","21","9","24","12","17","44","9","34",
"성산2동","저소득노인","여","독거노인현황(성별)","","","99","29","104","66","143","45","64","109","56","81",
"성산2동","일   반","계","독거노인현황(성별)","","","826","940","994","924","908","1022","1010","1003","1084","1018",
"성산2동","일   반","남","독거노인현황(성별)","","","171","31","212","215","210","219","211","208","249","239",
"성산2동","일   반","여","독거노인현황(성별)","","","655","909","782","709","698","803","799","795","835","779",
"상암동","합계","계","독거노인현황(성별)","","","368","378","413","460","541","822","834","735","794","853",
"상암동","합계","남","독거노인현황(성별)","","","87","90","102","117","133","214","200","177","196","223",
"상암동","합계","여","독거노인현황(성별)","","","281","288","311","343","408","608","634","558","598","630",
"상암동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","70","74","87","118","128","135","172","225","274","319",
"상암동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","12","15","19","23","30","28","40","53","63","73",
"상암동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","58","59","68","95","98","107","132","172","211","246",
"상암동","저소득노인","계","독거노인현황(성별)","","","36","69","58","35","60","135","61","121","40","78",
"상암동","저소득노인","남","독거노인현황(성별)","","","5","25","12","8","14","52","15","47","11","33",
"상암동","저소득노인","여","독거노인현황(성별)","","","31","44","46","27","46","83","46","74","29","45",
"상암동","일   반","계","독거노인현황(성별)","","","262","235","268","307","353","552","601","389","480","456",
