연번,시,구,동,도로명,시도청,경찰서,치안센터명,주소,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,기준주소
456,전라남도,장성군,동화면,삼동로 728,전남청,장성서,동화치안센터,전남 장성군 동화면 삼동로 728,전남 장성군 동화면 삼동로 728,176228,198301,정좌표,46880330211066318,새주소,전라남도 장성군 동화면 삼동로 728,전라남도 장성군 동화면 용정리 663-3,572410,46880330000,동화면,46880330210,동화면 용정리,전라남도 장성군 동화면 삼동로 728
457,전라남도,장성군,서삼면,축령로 349,전남청,장성서,서삼치안센터,전남 장성군 서삼면 축령로 349,전남 장성군 서삼면 축령로 349,178743,203646,정좌표,46880370211014318,새주소,전라남도 장성군 서삼면 축령로 349,전라남도 장성군 서삼면 장산리 143-3,572320,46880370000,서삼면,46880370210,서삼면 장산리,전라남도 장성군 서삼면 축령로 349
458,전라남도,장성군,북하면,백양로 608,전남청,장성서,북상치안센터,전남 장성군 북하면 백양로 608,전남 장성군 북하면 백양로 608,186403,212523,정좌표,46880400311041818,새주소,전라남도 장성군 북하면 백양로 608,전라남도 장성군 북하면 쌍웅리 418-27,572040,46880400000,북하면,46880400310,북하면 쌍웅리,전라남도 장성군 북하면 백양로 608
459,전라남도,장성군,진원면,노사로 509,전남청,장성서,진원치안센터,전남 장성군 진원면 노사로 509,전남 장성군 진원면 노사로 509,184878,197041,정좌표,46880310231013418,새주소,전라남도 장성군 진원면 노사로 509,전라남도 장성군 진원면 선적리 134-3,572440,46880310000,진원면,46880310230,진원면 선적리,전라남도 장성군 진원면 노사로 509
460,전라남도,강진군,신전면,신전중앙길 25,전남청,강진서,신전치안센터,전남 강진군 신전면 신전중앙길 25,전남 강진군 신전면 신전중앙길 25,174242,112905,정좌표,4681035021101718,새주소,전라남도 강진군 신전면 신전중앙길 25,전라남도 강진군 신전면 수양리 170-49,592520,46810350000,신전면,46810350210,신전면 수양리,전라남도 강진군 신전면 신전중앙길 25
461,전라남도,강진군,병영면,병영성로 143,전남청,강진서,병영치안센터,전남 강진군 병영면 병영성로 143,전남 강진군 병영면 병영성로 143,183009,135441,정좌표,46810380261001518,새주소,전라남도 강진군 병영면 병영성로 143,전라남도 강진군 병영면 성남리 15,592140,46810380000,병영면,46810380260,병영면 성남리,전라남도 강진군 병영면 병영성로 143
462,전라남도,강진군,옴천면,옴천중앙로 43,전남청,강진서,옴천치안센터,전남 강진군 옴천면 옴천중앙로 43,전남 강진군 옴천면 옴천중앙로 43,181108,138308,정좌표,46810390261019118,새주소,전라남도 강진군 옴천면 옴천중앙로 43,전라남도 강진군 옴천면 개산리 191-4,592080,46810390000,옴천면,46810390260,옴천면 개산리,전라남도 강진군 옴천면 옴천중앙로 43
463,전라남도,강진군,대구면,청자로 1827,전남청,강진서,대구치안센터,전남 강진군 대구면 청자로 1827,전남 강진군 대구면 청자로 1827,181514,111074,정좌표,46810330211050918,새주소,전라남도 강진군 대구면 청자로 1827,전라남도 강진군 대구면 수동리 509-1,592660,46810330000,대구면,46810330210,대구면 수동리,전라남도 강진군 대구면 청자로 1827
464,전라남도,담양군,용면,추령로 1,전남청,담양서,용면치안센터,전남 담양군 용면 추령로 1,전남 담양군 용면 추령로 1,198720,207162,정좌표,46710380231044718,새주소,전라남도 담양군 용면 추령로 1,전라남도 담양군 용면 추성리 447-1,573020,46710380000,용면,46710380230,용면 추성리,전라남도 담양군 용면 추령로 1
465,전라남도,담양군,월산면,도개길 170,전남청,담양서,월산치안센터,전남 담양군 월산면 도개길 170,전남 담양군 월산면 도개길 170,195548,204565,정좌표,46710390211050318,새주소,전라남도 담양군 월산면 도개길 170,전라남도 담양군 월산면 월산리 503-1,573120,46710390000,월산면,46710390210,월산면 월산리,전라남도 담양군 월산면 도개길 170
466,전라남도,담양군,봉산면,면앙정로 152,전남청,담양서,봉산치안센터,전남 담양군 봉산면 면앙정로 152,전남 담양군 봉산면 면앙정로 152,196426,196380,정좌표,46710310251038818,새주소,전라남도 담양군 봉산면 면앙정로 152,전라남도 담양군 봉산면 연동리 388-3,573720,46710310000,봉산면,46710310250,봉산면 연동리,전라남도 담양군 봉산면 면앙정로 152
467,전라남도,담양군,가사문학면,가사문학로 1133,전남청,담양서,가사문학치안센터,전남 담양군 가사문학면 가사문학로 1133,전남 담양군 가사문학면 가사문학로 1133,202489,186456,정좌표,46710335231038618,새주소,전라남도 담양군 가사문학면 가사문학로 1133,전라남도 담양군 가사문학면 연천리 386-1,573920,46710335000,가사문학면,46710335230,가사문학면 연천리,전라남도 담양군 가사문학면 가사문학로 1133
468,전라남도,담양군,대덕면,대조동1길 5,전남청,담양서,대덕치안센터,전남 담양군 대덕면 대조동1길 5,전남 담양군 대덕면 대조동1길 5,203425,194454,정좌표,46710350211007418,새주소,전라남도 담양군 대덕면 대조동1길 5,전라남도 담양군 대덕면 매산리 74-5,573800,46710350000,대덕면,46710350210,대덕면 매산리,전라남도 담양군 대덕면 대조동1길 5
469,전라남도,담양군,무정면,무정로 523,전남청,담양서,무정치안센터,전남 담양군 무정면 무정로 523,전남 담양군 무정면 무정로 523,202620,199450,정좌표,46710360211064218,새주소,전라남도 담양군 무정면 무정로 523,전라남도 담양군 무정면 봉안리 642-1,573600,46710360000,무정면,46710360210,무정면 봉안리,전라남도 담양군 무정면 무정로 523
470,전라남도,곡성군,겸면,곡순로 1850,전남청,곡성서,겸면치안센터,전남 곡성군  겸면 곡순로 1850,전남 곡성군  겸면 곡순로 1850,215705,195132,정좌표,4672039032100818,새주소,전라남도 곡성군 겸면 곡순로 1850,전라남도 곡성군 겸면 남양리 80,575160,46720390000,겸면,46720390320,겸면 남양리,전라남도 곡성군 겸면 곡순로 1850
471,전라남도,곡성군,목사동면,주목로 763,전남청,곡성서,목사동치안센터,전남 곡성군  목사동면 주목로 763,전남 곡성군  목사동면 주목로 763,227269,180248,정좌표,46720340211025918,새주소,전라남도 곡성군 목사동면 주목로 763,전라남도 곡성군 목사동면 평리 259-3,575530,46720340000,목사동면,46720340210,목사동면 평리,전라남도 곡성군 목사동면 주목로 763
472,전라남도,곡성군,고달면,목동1길 12,전남청,곡성서,고달치안센터,전남 곡성군  고달면 목동1길 12 ,전남 곡성군  고달면 목동1길 12 ,230970,199539,정좌표,46720360211067718,새주소,전라남도 곡성군 고달면 목동1길 12,전라남도 곡성군 고달면 목동리 677-11,575460,46720360000,고달면,46720360210,고달면 목동리,전라남도 곡성군 고달면 목동1길 12
473,전라남도,곡성군,오산면,오산로 607,전남청,곡성서,오산치안센터,전남 곡성군  오산면 오산로 607,전남 곡성군  오산면 오산로 607,210879,193122,정좌표,46720400211033418,새주소,전라남도 곡성군 오산면 오산로 607,전라남도 곡성군 오산면 봉동리 334-1,575180,46720400000,오산면,46720400210,오산면 봉동리,전라남도 곡성군 오산면 오산로 607
474,전라남도,완도군,군외면,백일도길 36,전남청,완도서,백일치안센터,전남 완도군 군외면 백일도길 36,전남 완도군 군외면 백일도길 36,162107,88743,정좌표,46890310281054818,새주소,전라남도 완도군 군외면 백일도길 36,전라남도 완도군 군외면 당인리 548-2,591270,46890310000,군외면,46890310280,군외면 당인리,전라남도 완도군 군외면 백일도길 36
475,전라남도,완도군,생일면,생일로 593,전남청,완도서,생일치안센터,전남 완도군 생일면 생일로 593,전남 완도군 생일면 생일로 593,199548,92867,정좌표,46890390211037318,새주소,전라남도 완도군 생일면 생일로 593,전라남도 완도군 생일면 유서리 373,591440,46890390000,생일면,46890390210,생일면 유서리,전라남도 완도군 생일면 생일로 593
476,전라남도,완도군,고금면,고금로 1228,전남청,완도서,덕우치안센터,전남 완도군 고금면 고금로 1228,전남 완도군 고금면 고금로 1228,184356,104799,정좌표,46890330292012818,새주소,전라남도 완도군 고금면 고금로 1228,전라남도 완도군 고금면 가교리 산 128-15,591280,46890330000,고금면,46890330290,고금면 가교리,전라남도 완도군 고금면 고금로 1228
477,전라남도,완도군,청산면,여서도길 15,전남청,완도서,여서치안센터,전남 완도군 청산면 여서도길 15,전남 완도군 청산면 여서도길 15,192821,54375,정좌표,46890350331020318,새주소,전라남도 완도군 청산면 여서도길 15,전라남도 완도군 청산면 여서리 203-1,591520,46890350000,청산면,46890350330,청산면 여서리,전라남도 완도군 청산면 여서도길 15
478,전라남도,완도군,청산면,대모도29번길 15,전남청,완도서,대모치안센터,전남 완도군 청산면 대모도29번길15,전남 완도군 청산면 대모도29번길15,177220,78428,정좌표,46890350321114818,새주소,전라남도 완도군 청산면 대모도29번길 15,전라남도 완도군 청산면 모도리 1148,591520,46890350000,청산면,46890350320,청산면 모도리,전라남도 완도군 청산면 대모도29번길 15
479,전라남도,완도군,소안면,횡간도길 18,전남청,완도서,횡간치안센터,전남 완도군 소안면 횡간도길 18,전남 완도군 소안면 횡간도길 18,164086,82190,정좌표,46890360281038718,새주소,전라남도 완도군 소안면 횡간도길 18,전라남도 완도군 소안면 횡간리 387-2,591530,46890360000,소안면,46890360280,소안면 횡간리,전라남도 완도군 소안면 횡간도길 18
480,전라남도,완도군,노화읍,방축길 18-1,전남청,완도서,넙도치안센터,전남 완도군 노화읍 방축길 18-1,전남 완도군 노화읍 방축길 18-1,153919,76844,정좌표,46890256301001818,새주소,전라남도 완도군 노화읍 방축길 18-1,전라남도 완도군 노화읍 방서리 18-4,591590,46890256000,노화읍,46890256300,노화읍 방서리,전라남도 완도군 노화읍 방축길 18-1
481,전라남도,진도군,군내면,진도대로 8499,전남청,진도서,녹진치안센터,전남 진도군 군내면 진도대로 8499,전남 진도군 군내면 진도대로 8499,135871,119283,정좌표,46900310221000118,새주소,전라남도 진도군 군내면 진도대로 8499,전라남도 진도군 군내면 녹진리 1-62,589000,46900310000,군내면,46900310220,군내면 녹진리,전라남도 진도군 군내면 진도대로 8499
482,전라남도,진도군,조도면,관매도길 37,전남청,진도서,관매도치안센터,전남 진도군 조도면 관매도길 37,전남 진도군 조도면 관매도길 37,112301,82731,정좌표,469003602111318,새주소,전라남도 진도군 조도면 관매도길 37,전라남도 진도군 조도면 관매도리 1300,589580,46900360000,조도면,46900360210,조도면 관매도리,전라남도 진도군 조도면 관매도길 37
483,전라남도,진도군,조도면,가사도길 94,전남청,진도서,가사도치안센터,전남 진도군 조도면 가사도길 94,전남 진도군 조도면 가사도길 94,112692,109460,정좌표,46900360431061818,새주소,전라남도 진도군 조도면 가사도길 94,전라남도 진도군 조도면 가사도리 618,589530,46900360000,조도면,46900360430,조도면 가사도리,전라남도 진도군 조도면 가사도길 94
484,전라남도,진도군,조도면,동거차동육길 50,전남청,진도서,동거차도치안센터,전남 진도군 조도면 동거차동육길 50,전남 진도군 조도면 동거차동육길 50,102236,82839,정좌표,4690036022100318,새주소,전라남도 진도군 조도면 동거차동육길 50,전라남도 진도군 조도면 동거차도리 30-1,589580,46900360000,조도면,46900360220,조도면 동거차도리,전라남도 진도군 조도면 동거차동육길 50
485,전라남도,구례군,문척면,수달생태로 258,전남청,구례서,문척치안센터,전남 구례군 문척면 수달생태로 258,전남 구례군 문척면 수달생태로 258,244430,188209,정좌표,46730310211076318,새주소,전라남도 구례군 문척면 수달생태로 258,전라남도 구례군 문척면 월전리 763-1,576300,46730310000,문척면,46730310210,문척면 월전리,전라남도 구례군 문척면 수달생태로 258
